nest,NDVI,NDWI,Mat_Gland,Mat_Head,Mat_Birth,Mat_Age,Mat_Cort,Pat_Gland,Pat_Head,Pat_Birth,Pat_Age,Pat_Cort,Mean_Gland,Mean_Head,Mean_Age,Mean_Cort,BLUP,BLUP_25,latitude,longitude,first_egg_date,parents,Bird_FID,FID_m,FID_time,Repetition,Zone,Note_,Note_time,SD_m,SD_time,note_,note_time,Date,Time,Year,gull10m,height_m,dist_shore_m,dist_shore_m_new,distMOD,Egg1,Egg2,Egg3,Egg4,TotEgg,EggHatched,2nd_clutch,ProbaChick,HatchSucc,ClutchMass,Chick1,Chick2,Chick3,Chick4,ChickNmass,Count_ALL_nests,Count_Larcan_nests,Distance_coast,Count_ALL_nests_Hannah,Count_Larcan_nests_Hannah
390_25,,,,,,,,,,,,,,,,,,,58.7659683,23.4354817,01/05/2025,,,7,,2,North,,,32,,,,04/05/2025,10:40:50,2025,,0.596249998,,,,55.5,56.6,55.4,,3,3,,1,1,167.5,36.5,40,37.5,,114,,,,,6
465_25,,,,,,,,,,,,,,,,,,3.845424128,58.76701,23.4311833,02/05/2025,,,17,,1,Middle,,,47,,,,04/05/2025,12:52:01,2025,,0.551249981,,,,56.4,56.5,50.9,,6,0,YES,0,0,212.6,,,,,0,,,,,4
465_25,,,,,,,,,,,,,,,,,,,58.76701,23.4311833,02/05/2025,,,21,,2,Middle,,,42,,,,05/05/2025,11:37:59,2025,,0.551249981,,,,56.4,56.5,50.9,,6,0,YES,0,0,212.6,,,,,0,,,,,4
469_25,,,,,,,,,,,,,,,,,,-0.721950098,58.7669237,23.4291379,02/05/2025,,,11,,1,Middle,,,45,,,,04/05/2025,12:17:06,2025,,0.492500007,,,,58.4,59.1,51.6,,3,3,,1,1,169.1,40.9,37.5,37.2,,115.6,,,,,7
469_25,,,,,,,,,,,,,,,,,,,58.7669237,23.4291379,02/05/2025,,,15,,2,Middle,,,50,,,,05/05/2025,12:33:42,2025,,0.492500007,,,,58.4,59.1,51.6,,3,3,,1,1,169.1,40.9,37.5,37.2,,115.6,,,,,7
473_25,,,,,,,,,,,,,,,,,,-2.391401395,58.7669054,23.4295638,02/05/2025,,,8,,1,Head,,,15,,,,04/05/2025,12:22:13,2025,,1.377499938,,,,63.3,59.2,,,2,0,NO,0,0,122.5,,,,,0,,,,,15
473_25,,,,,,,,,,,,,,,,,,,58.7669054,23.4295638,02/05/2025,,,3,,2,Head,,,45,,,,05/05/2025,12:27:27,2025,,1.377499938,,,,63.3,59.2,,,2,0,NO,0,0,122.5,,,,,0,,,,,15
483_25,,,,,,,,,,,,,,,,,,-6.478694545,58.7668733,23.4315417,02/05/2025,,,3,,1,Middle,,,44,,,,04/05/2025,11:26:53,2025,,0.685624957,,,,59.5,58.3,52.6,,3,3,,1,1,170.4,40,45.1,43.4,,128.5,,,,,8
483_25,,,,,,,,,,,,,,,,,,,58.7668733,23.4315417,02/05/2025,,,8,,2,Middle,,,59,,,,05/05/2025,11:33:09,2025,,0.685624957,,,,59.5,58.3,52.6,,3,3,,1,1,170.4,40,45.1,43.4,,128.5,,,,,8
487_25,,,,,,,,,,,,,,,,,,2.034596445,58.766423,23.4327313,02/05/2025,,,11,,1,Middle,,,42,,,,04/05/2025,11:14:53,2025,,0.694374979,,,,61.2,66.8,64.4,,3,3,,1,1,192.4,42.9,41.4,38.5,,122.8,,,,,8
487_25,,,,,,,,,,,,,,,,,,,58.766423,23.4327313,02/05/2025,,,15,,2,Middle,,,24,,,,05/05/2025,11:27:42,2025,,0.694374979,,,,61.2,66.8,64.4,,3,3,,1,1,192.4,42.9,41.4,38.5,,122.8,,,,,8
490_25,,,,,,,,,,,,,,,,,,,58.7661277,23.4333637,02/05/2025,,,,,,Middle,,,,,,,,,2025,,0.443749994,,,,53,,,,5,0,YES,0,0,212,,,,,0,,,,,3
501_25,,,,,,,,,,,,,,,,,,-1.290889086,58.766065,23.4356067,02/05/2025,,,8,,1,North,,,35,,,,03/05/2025,10:40:14,2025,,0.409999996,,,,61.2,60,52.7,,3,2,,1,0.666666667,173.9,44.4,,38.4,,82.8,,,,,10
501_25,,,,,,,,,,,,,,,,,,,58.766065,23.4356067,02/05/2025,,,11,,2,North,,,45,,,,04/05/2025,10:27:58,2025,,0.409999996,,,,61.2,60,52.7,,3,2,,1,0.666666667,173.9,44.4,,38.4,,82.8,,,,,10
502_25,,,,,,,,,,,,,,,,,,-1.815688409,58.7660934,23.4355623,02/05/2025,,,8,,1,North,,,33,,,,03/05/2025,10:49:38,2025,,0.486874998,,,,47.1,49.6,49.2,,3,0,NO,0,0,145.9,,,,,0,,,,,13
502_25,,,,,,,,,,,,,,,,,,,58.7660934,23.4355623,02/05/2025,,,6,,2,North,,,35,,,,04/05/2025,10:38:55,2025,,0.486874998,,,,47.1,49.6,49.2,,3,0,NO,0,0,145.9,,,,,0,,,,,13
507_25,,,,,,,,,,,,,,,,,,-3.675824945,58.765836,23.435393,02/05/2025,,,3,,1,North,,,25,,,,04/05/2025,10:46:21,2025,,0.648749948,,,,58.2,56.5,55,,3,3,,1,1,169.7,38.4,44.3,38,,120.7,,,,,5
507_25,,,,,,,,,,,,,,,,,,,58.765836,23.435393,02/05/2025,,,5,,2,North,,,38,,,,05/05/2025,10:25:47,2025,,0.648749948,,,,58.2,56.5,55,,3,3,,1,1,169.7,38.4,44.3,38,,120.7,,,,,5
509_25,,,,,,,,,,,,,,,,,,1.750817444,58.7657583,23.4354965,02/05/2025,,,11,,1,North,,,21,,,,03/05/2025,10:18:43,2025,,0.691874981,,,,50.1,52,50.3,,3,3,,1,1,152.4,32.9,34.4,36.4,,103.7,,,,,8
509_25,,,,,,,,,,,,,,,,,,,58.7657583,23.4354965,02/05/2025,,,8,,2,North,,,27,,,,04/05/2025,10:45:11,2025,,0.691874981,,,,50.1,52,50.3,,3,3,,1,1,152.4,32.9,34.4,36.4,,103.7,,,,,8
536_25,,,,,,,,,,,,,,,,,,-2.838803993,58.7669354,23.429496,03/05/2025,,,8,,1,Head,,,43,,,,04/05/2025,12:27:33,2025,,1.357499957,,,,59.3,60.2,52.9,,3,3,,1,1,172.4,42,38.8,36.9,,117.7,,,,,9
536_25,,,,,,,,,,,,,,,,,,,58.7669354,23.429496,03/05/2025,,,8,,2,Head,,,41,,,,04/05/2025,12:33:09,2025,,1.357499957,,,,59.3,60.2,52.9,,3,3,,1,1,172.4,42,38.8,36.9,,117.7,,,,,9
546_25,,,,,,,,,,,,,,,,,,1.081077358,58.7669031,23.4300435,03/05/2025,,,22,,1,Head,,,40,,,,05/05/2025,12:16:23,2025,,0.701874971,,,,50.4,48.3,,,2,1,,1,0.5,98.7,36.7,,,,36.7,,,,,7
546_25,,,,,,,,,,,,,,,,,,,58.7669031,23.4300435,03/05/2025,,,7,,2,Head,,,43,,,,06/05/2025,14:14:25,2025,,0.701874971,,,,50.4,48.3,,,2,1,,1,0.5,98.7,36.7,,,,36.7,,,,,7
551_25,,,,,,,,,,,,,,,,,,-5.647066605,58.766935,23.4300633,03/05/2025,,,9,,1,Middle,,,49,,,,04/05/2025,12:03:24,2025,,1.4643749,,,,51.4,,,,1,0,NO,0,0,51.4,,,,,0,,,,,7
551_25,,,,,,,,,,,,,,,,,,,58.766935,23.4300633,03/05/2025,,,7,,2,Middle,,,61,,,,06/05/2025,14:14:36,2025,,1.4643749,,,,51.4,,,,1,0,NO,0,0,51.4,,,,,0,,,,,7
562_25,,,,,,,,,,,,,,,,,,1.227044351,58.7668333,23.43089,03/05/2025,,,14,,1,Leg,,,33,,,,04/05/2025,12:55:18,2025,,0.801249981,,,,54.7,58.5,53.1,,3,3,,1,1,166.3,37.8,34.1,34.2,,106.1,,,,,12
562_25,,,,,,,,,,,,,,,,,,,58.7668333,23.43089,03/05/2025,,,13,,2,Leg,,,45,,,,05/05/2025,12:08:30,2025,,0.801249981,,,,54.7,58.5,53.1,,3,3,,1,1,166.3,37.8,34.1,34.2,,106.1,,,,,12
564_25,,,,,,,,,,,,,,,,,,2.321361243,58.7666812,23.4308705,03/05/2025,,,17,,1,Leg,,,35,,,,04/05/2025,11:32:51,2025,,0.517499983,,,,48.8,49,47.3,,3,3,,1,1,145.1,32.3,37.9,36,,106.2,,,,,12
564_25,,,,,,,,,,,,,,,,,,,58.7666812,23.4308705,03/05/2025,,,13,,2,Leg,,,42,,,,05/05/2025,11:44:04,2025,,0.517499983,,,,48.8,49,47.3,,3,3,,1,1,145.1,32.3,37.9,36,,106.2,,,,,12
565_25,,,,,,,,,,,,,,,,,,-3.23965971,58.7666359,23.4307537,03/05/2025,,,12,,1,Leg,,,67,,,,04/05/2025,11:55:30,2025,,0.496874988,,,,56,54.5,52.7,,6,0,YES,0,0,269.5,,,,,0,,,,,14
565_25,,,,,,,,,,,,,,,,,,,58.7666359,23.4307537,03/05/2025,,,17,,2,Leg,,,65,,,,05/05/2025,12:05:59,2025,,0.496874988,,,,56,54.5,52.7,,6,0,YES,0,0,269.5,,,,,0,,,,,14
571_25,,,,,,,,,,,,,,,,,,5.129847678,58.7665833,23.4307814,03/05/2025,,,20,,1,Leg,,,38,,,,04/05/2025,11:33:58,2025,,0.551249981,,,,60.2,56.2,57.6,,3,3,,1,1,174,41.3,43.9,34.9,,120.1,,,,,8
571_25,,,,,,,,,,,,,,,,,,,58.7665833,23.4307814,03/05/2025,,,21,,2,Leg,,,48,,,,05/05/2025,11:43:45,2025,,0.551249981,,,,60.2,56.2,57.6,,3,3,,1,1,174,41.3,43.9,34.9,,120.1,,,,,8
587_25,,,,,,,,,,,,,,,,,,-4.202005254,58.7663173,23.4328407,03/05/2025,,,5,,1,Middle,,,36,,,,05/05/2025,11:25:22,2025,,0.620625019,,,,54.9,54.2,,,3,2,,1,0.666666667,161,38.5,40.1,,,78.6,,,,,10
587_25,,,,,,,,,,,,,,,,,,,58.7663173,23.4328407,03/05/2025,,,5,,2,Middle,,,36,,,,06/05/2025,13:21:22,2025,,0.620625019,,,,54.9,54.2,,,3,2,,1,0.666666667,161,38.5,40.1,,,78.6,,,,,10
628_25,,,,,,,,,,,,,,,,,,-3.532041344,58.7658457,23.4355211,03/05/2025,,,7,,1,North,,,29,,,,04/05/2025,10:42:08,2025,,0.719374955,,,,53.9,54.4,51.8,,4,2,,1,0.5,208.4,34.8,39.8,,,74.6,,,,,12
628_25,,,,,,,,,,,,,,,,,,,58.7658457,23.4355211,03/05/2025,,,4,,2,North,,,43,,,,05/05/2025,10:20:01,2025,,0.719374955,,,,53.9,54.4,51.8,,4,2,,1,0.5,208.4,34.8,39.8,,,74.6,,,,,12
629_25,,,,,,,,,,,,,,,,,,1.12980763,58.7657944,23.4355671,03/05/2025,,,14,,1,North,,,47,,,,05/05/2025,10:19:45,2025,,0.71312499,,,,57.2,54.7,54.4,,3,3,,1,1,166.3,38.7,38.4,38.1,,115.2,,,,,12
629_25,,,,,,,,,,,,,,,,,,,58.7657944,23.4355671,03/05/2025,,,18,,2,North,,,46,,,,06/05/2025,11:07:38,2025,,0.71312499,,,,57.2,54.7,54.4,,3,3,,1,1,166.3,38.7,38.4,38.1,,115.2,,,,,12
630_25,,,,,,,,,,,,,,,,,,-0.819410642,58.7657647,23.4352181,03/05/2025,,,10,,1,North,,,35,,,,04/05/2025,10:51:23,2025,,0.657499969,,,,52.1,56.9,55.4,,3,0,NO,0,0,164.4,,,,,0,,,,,10
630_25,,,,,,,,,,,,,,,,,,,58.7657647,23.4352181,03/05/2025,,,10,,2,North,,,40,,,,05/05/2025,10:29:11,2025,,0.657499969,,,,52.1,56.9,55.4,,3,0,NO,0,0,164.4,,,,,0,,,,,10
631_25,,,,,,,,,,,,,,,,,,0.703047433,58.7658082,23.4351717,03/05/2025,,,8,,1,North,,,37,,,,04/05/2025,10:48:28,2025,,0.643749952,,,,51.3,50.8,47.6,,3,0,NO,0,0,149.7,,,,,0,,,,,9
631_25,,,,,,,,,,,,,,,,,,,58.7658082,23.4351717,03/05/2025,,,16,,2,North,,,36,,,,05/05/2025,10:46:02,2025,,0.643749952,,,,51.3,50.8,47.6,,3,0,NO,0,0,149.7,,,,,0,,,,,9
671_25,,,,,,,,,,,,,,,,,,-1.77453454,58.765853,23.4358451,04/05/2025,,,10,,1,Middle,,,40,,,,05/05/2025,11:01:16,2025,,0.733749986,,,,53.7,52.2,50.9,,3,2,,1,0.666666667,156.8,,43.9,38.2,,82.1,,,,,8
671_25,,,,,,,,,,,,,,,,,,,58.765853,23.4358451,04/05/2025,,,9,,2,Middle,,,38,,,,06/05/2025,11:19:32,2025,,0.733749986,,,,53.7,52.2,50.9,,3,2,,1,0.666666667,156.8,,43.9,38.2,,82.1,,,,,8
678_25,,,,,,,,,,,,,,,,,,,58.7657988,23.4354605,04/05/2025,,,,,,North,,,,,,,,,2025,,0.712499976,,,,60.3,,,,1,0,NO,0,0,60.3,,,,,0,,,,,9
691_25,,,,,,,,,,,,,,,,,,0.795917371,58.7663,23.4350583,04/05/2025,,,18,,1,Middle,,,45,,,,05/05/2025,10:55:01,2025,,0.466874987,,,,53.5,53.9,50.1,,3,2,,1,0.666666667,157.5,40.1,44.1,,,84.2,,,,,4
691_25,,,,,,,,,,,,,,,,,,,58.7663,23.4350583,04/05/2025,,,11,,2,Middle,,,41,,,,06/05/2025,11:03:00,2025,,0.466874987,,,,53.5,53.9,50.1,,3,2,,1,0.666666667,157.5,40.1,44.1,,,84.2,,,,,4
694_25,,,,,,,,,,,,,,,,,,0.983840638,58.766275,23.4347583,04/05/2025,,,24,,1,Middle,,,39,,,,06/05/2025,12:08:13,2025,,0.579374969,,,,64.7,58.8,,,5,0,YES,0,0,253.7,,,,,0,,,,,7
694_25,,,,,,,,,,,,,,,,,,,58.766275,23.4347583,04/05/2025,,,10,,2,Middle,,,59,,,,07/05/2025,11:32:26,2025,,0.579374969,,,,64.7,58.8,,,5,0,YES,1,0,253.7,,,,,0,,,,,7
695_25,,,,,,,,,,,,,,,,,,3.122941744,58.7662329,23.4346001,04/05/2025,,,25,,1,Middle,,,56,,,,06/05/2025,13:01:41,2025,,0.29,,,,63.2,,,,1,0,NO,0,0,63.2,,,,,0,,,,,2
695_25,,,,,,,,,,,,,,,,,,,58.7662329,23.4346001,04/05/2025,,,10,,2,Middle,,,23,,,,07/05/2025,11:33:22,2025,,0.29,,,,63.2,,,,1,0,NO,0,0,63.2,,,,,0,,,,,2
698_25,,,,,,,,,,,,,,,,,,,58.7662843,23.4345162,04/05/2025,,,,,,Middle,,,,,,,,,2025,,0.615625024,,,,60,,,,1,0,NO,0,0,60,,,,,0,,,,,13
701_25,,,,,,,,,,,,,,,,,,-5.05668281,58.7662432,23.4342353,04/05/2025,,,7,,1,Middle,,,33,,,,05/05/2025,13:01:58,2025,,0.623125017,,,,54.8,56.1,55.9,,3,2,,1,0.666666667,166.8,,34.2,34.8,,69,,,,,12
701_25,,,,,,,,,,,,,,,,,,,58.7662432,23.4342353,04/05/2025,,,5,,2,Middle,,,55,,,,06/05/2025,13:10:32,2025,,0.623125017,,,,54.8,56.1,55.9,,3,2,,1,0.666666667,166.8,,34.2,34.8,,69,,,,,12
706_25,,,,,,,,,,,,,,,,,,4.649188021,58.7662618,23.4340582,04/05/2025,,,16,,1,Middle,,,33,,,,05/05/2025,11:19:09,2025,,0.613124967,,,,52.2,51,48.7,,3,0,NO,0,0,151.9,,,,,0,,,,,14
706_25,,,,,,,,,,,,,,,,,,,58.7662618,23.4340582,04/05/2025,,,22,,2,Middle,,,44,,,,06/05/2025,13:14:55,2025,,0.613124967,,,,52.2,51,48.7,,3,0,NO,0,0,151.9,,,,,0,,,,,14
727_25,,,,,,,,,,,,,,,,,,-8.768577075,58.7667703,23.4308479,04/05/2025,,,0,,1,Leg,,,39,,,,05/05/2025,12:12:32,2025,,0.799374938,,,,53.5,57.7,52.9,,3,0,NO,0,0,164.1,,,,,0,,,,,13
727_25,,,,,,,,,,,,,,,,,,,58.7667703,23.4308479,04/05/2025,,,0,,2,Leg,,,46,,,,06/05/2025,14:08:18,2025,,0.799374938,,,,53.5,57.7,52.9,,3,0,NO,0,0,164.1,,,,,0,,,,,13
728_25,,,,,,,,,,,,,,,,,,1.577210229,58.7667617,23.4309233,04/05/2025,,,7,,1,Leg,,,32,,,,05/05/2025,12:53:47,2025,,0.399374992,,,,58.3,59.2,53.9,,3,0,NO,0,0,171.4,,,,,0,,,,,10
728_25,,,,,,,,,,,,,,,,,,,58.7667617,23.4309233,04/05/2025,,,20,,2,Leg,,,37,,,,07/05/2025,12:23:11,2025,,0.399374992,,,,58.3,59.2,53.9,,3,0,NO,0,0,171.4,,,,,0,,,,,10
739_25,,,,,,,,,,,,,,,,,,3.125927541,58.7672001,23.4305083,04/05/2025,,,15,,1,Head,,,47,,,,05/05/2025,12:40:07,2025,,1.506875038,,,,60.2,58.6,56.9,,3,3,,1,1,175.7,39.4,39.3,34.9,,113.6,,,,,7
739_25,,,,,,,,,,,,,,,,,,,58.7672001,23.4305083,04/05/2025,,,17,,2,Head,,,25,,,,06/05/2025,14:59:04,2025,,1.506875038,,,,60.2,58.6,56.9,,3,3,,1,1,175.7,39.4,39.3,34.9,,113.6,,,,,7
740_25,,,,,,,,,,,,,,,,,,-1.776941755,58.7672763,23.4303066,04/05/2025,,,4,,1,Head,,,37,,,,05/05/2025,12:42:07,2025,,0.65625,,,,55.8,53.3,50.3,,3,3,,1,1,159.4,37.9,41.7,40.6,,120.2,,,,,8
740_25,,,,,,,,,,,,,,,,,,,58.7672763,23.4303066,04/05/2025,,,9,,2,Head,,,20,,,,06/05/2025,14:57:49,2025,,0.65625,,,,55.8,53.3,50.3,,3,3,,1,1,159.4,37.9,41.7,40.6,,120.2,,,,,8
795_25,,,,,,,,,,,,,,,,,,-4.347972246,58.7667998,23.4309315,05/05/2025,,,7,,1,Leg,,,40,,,,06/05/2025,13:44:45,2025,,0.576874971,,,,65.7,63,55.2,,3,2,,1,0.666666667,183.9,,40.4,37.6,,78,,,,,7
795_25,,,,,,,,,,,,,,,,,,,58.7667998,23.4309315,05/05/2025,,,5,,2,Leg,,,37,,,,07/05/2025,12:21:31,2025,,0.576874971,,,,65.7,63,55.2,,3,2,,1,0.666666667,183.9,,40.4,37.6,,78,,,,,7
800_25,,,,,,,,,,,,,,,,,,1.364856359,58.7664753,23.4306835,05/05/2025,,,14,,1,Leg,,,48,,,,06/05/2025,13:55:02,2025,,0.367500007,,,,55.1,55.4,52.7,,3,1,,1,0.333333333,163.2,38.2,,,,38.2,,,,,6
800_25,,,,,,,,,,,,,,,,,,,58.7664753,23.4306835,05/05/2025,,,22,,2,Leg,,,53,,,,07/05/2025,12:29:00,2025,,0.367500007,,,,55.1,55.4,52.7,,3,1,,1,0.333333333,163.2,38.2,,,,38.2,,,,,6
804_25,,,,,,,,,,,,,,,,,,5.972358225,58.76707,23.43013,05/05/2025,,,18,,1,Head,,,25,,,,07/05/2025,13:35:58,2025,,0.573125005,,,,58,57.6,58.3,,3,3,,1,1,173.9,39.5,37.9,38.9,,116.3,,,,,1
804_25,,,,,,,,,,,,,,,,,,,58.76707,23.43013,05/05/2025,,,22,,2,Head,,,38,,,,08/05/2025,19:02:44,2025,,0.573125005,,,,58,57.6,58.3,,3,3,,1,1,173.9,39.5,37.9,38.9,,116.3,,,,,1
809_25,,,,,,,,,,,,,,,,,,0.837649821,58.767022,23.4299611,05/05/2025,,,14,,1,Head,,,40,,,,06/05/2025,15:05:33,2025,,1.034374952,,,,57,58.5,,,2,0,NO,0,0,115.5,,,,,0,,,,,3
809_25,,,,,,,,,,,,,,,,,,,58.767022,23.4299611,05/05/2025,,,11,,2,Head,,,28,,,,07/05/2025,13:38:52,2025,,1.034374952,,,,57,58.5,,,2,0,NO,0,0,115.5,,,,,0,,,,,3
818_25,,,,,,,,,,,,,,,,,,-6.344894562,58.7669583,23.4294433,05/05/2025,,,5,,1,Head,,,42,,,,06/05/2025,14:23:59,2025,,1.085624933,,,,52.2,48.6,,,2,1,,1,0.5,100.8,35.4,,,,35.4,,,,,6
818_25,,,,,,,,,,,,,,,,,,,58.7669583,23.4294433,05/05/2025,,,5,,2,Head,,,49,,,,07/05/2025,13:13:00,2025,,1.085624933,,,,52.2,48.6,,,2,1,,1,0.5,100.8,35.4,,,,35.4,,,,,6
825_25,,,,,,,,,,,,,,,,,,-8.058840281,58.7669483,23.4294533,05/05/2025,,,7,,1,Head,,,55,,,,07/05/2025,13:26:17,2025,,1.579999924,,,,55.7,54.9,50.7,,3,3,,1,1,161.3,37.9,34.4,34.3,,106.6,,,,,18
825_25,,,,,,,,,,,,,,,,,,,58.7669483,23.4294533,05/05/2025,,,6,,2,Head,,,61,,,,08/05/2025,14:10:03,2025,,1.579999924,,,,55.7,54.9,50.7,,3,3,,1,1,161.3,37.9,34.4,34.3,,106.6,,,,,18
836_25,,,,,,,,,,,,,,,,,,-2.069678145,58.76665,23.4320382,05/05/2025,,,5,,1,Middle,,,23,,,,07/05/2025,12:16:08,2025,,0.5,,,,51.6,49.9,48,,3,3,,1,1,149.5,36.9,43.4,38.9,,119.2,,,,,11
836_25,,,,,,,,,,,,,,,,,,,58.76665,23.4320382,05/05/2025,,,10,,2,Middle,,,37,,,,08/05/2025,13:17:27,2025,,0.5,,,,51.6,49.9,48,,3,3,,1,1,149.5,36.9,43.4,38.9,,119.2,,,,,11
838_25,,,,,,,,,,,,,,,,,,-2.446905665,58.7666617,23.4320233,05/05/2025,,,6,,1,Middle,,,27,,,,06/05/2025,13:49:43,2025,,0.585624993,,,,60.3,61,54.8,,3,3,,1,1,176.1,44.4,35.1,34.3,,113.8,,,,,10
838_25,,,,,,,,,,,,,,,,,,,58.7666617,23.4320233,05/05/2025,,,6,,2,Middle,,,30,,,,07/05/2025,12:00:08,2025,,0.585624993,,,,60.3,61,54.8,,3,3,,1,1,176.1,44.4,35.1,34.3,,113.8,,,,,10
847_25,,,,,,,,,,,,,,,,,,2.073343099,58.7659754,23.4352981,05/05/2025,,,17,,1,North,,,30,,,,06/05/2025,11:15:45,2025,,0.575625002,,,,55.1,55.9,53.7,,3,0,NO,0,0,164.7,,,,,0,,,,,6
847_25,,,,,,,,,,,,,,,,,,,58.7659754,23.4352981,05/05/2025,,,8,,2,North,,,25,,,,07/05/2025,11:18:29,2025,,0.575625002,,,,55.1,55.9,53.7,,3,0,NO,0,0,164.7,,,,,0,,,,,6
848_25,,,,,,,,,,,,,,,,,,,58.7659737,23.4355872,05/05/2025,,,,,,Middle,,,,,,,,,2025,,0.778124988,,,,59.8,,,,1,0,NO,0,0,59.8,,,,,0,,,,,7
849_25,,,,,,,,,,,,,,,,,,4.976882864,58.765985,23.435755,05/05/2025,,,14,,1,Middle,,,33,,,,06/05/2025,10:55:40,2025,,0.946874976,,,,56,56,51.1,,3,3,,1,1,163.1,39.2,37,35.7,,111.9,,,,,9
849_25,,,,,,,,,,,,,,,,,,,58.765985,23.435755,05/05/2025,,,22,,2,Middle,,,30,,,,07/05/2025,10:44:53,2025,,0.946874976,,,,56,56,51.1,,3,3,,1,1,163.1,39.2,37,35.7,,111.9,,,,,9
850_25,,,,,,,,,,,,,,,,,,-2.729658437,58.7658546,23.4355162,05/05/2025,,,10,,1,North,,,41,,,,06/05/2025,11:33:37,2025,,0.66187495,,,,63.2,62.3,60.9,,3,3,,1,1,186.4,41.9,41.7,37.5,,121.1,,,,,9
850_25,,,,,,,,,,,,,,,,,,,58.7658546,23.4355162,05/05/2025,,,8,,2,North,,,40,,,,07/05/2025,10:50:09,2025,,0.66187495,,,,63.2,62.3,60.9,,3,3,,1,1,186.4,41.9,41.7,37.5,,121.1,,,,,9
851_25,,,,,,,,,,,,,,,,,,-4.634737044,58.76584,23.43555,05/05/2025,,,2,,1,North,,,31,,,,06/05/2025,11:37:34,2025,,0.734375,,,,53.6,54.9,52,,3,3,,1,1,160.5,39.6,44.3,36.5,,120.4,,,,,9
851_25,,,,,,,,,,,,,,,,,,,58.76584,23.43555,05/05/2025,,,6,,2,North,,,35,,,,07/05/2025,11:10:56,2025,,0.734375,,,,53.6,54.9,52,,3,3,,1,1,160.5,39.6,44.3,36.5,,120.4,,,,,9
852_25,,,,,,,,,,,,,,,,,,-0.163218552,58.765735,23.4355167,05/05/2025,,,11,,1,North,,,32,,,,06/05/2025,11:52:06,2025,,0.724999964,,,,52.3,54.2,51.9,,3,3,,1,1,158.4,36.1,40.3,39,,115.4,,,,,14
852_25,,,,,,,,,,,,,,,,,,,58.765735,23.4355167,05/05/2025,,,7,,2,North,,,22,,,,07/05/2025,10:57:22,2025,,0.724999964,,,,52.3,54.2,51.9,,3,3,,1,1,158.4,36.1,40.3,39,,115.4,,,,,14
869_25,,,,,,,,,,,,,,,,,,-3.542603543,58.7658368,23.4352051,06/05/2025,,,9,,1,North,,,33,,,,07/05/2025,10:52:13,2025,,0.631874979,,,,57.2,57.7,54.5,,3,3,,1,1,169.4,39.4,42.3,33,,114.7,,,,,4
869_25,,,,,,,,,,,,,,,,,,,58.7658368,23.4352051,06/05/2025,,,7,,2,North,,,46,,,,08/05/2025,11:12:19,2025,,0.631874979,,,,57.2,57.7,54.5,,3,3,,1,1,169.4,39.4,42.3,33,,114.7,,,,,4
870_25,,,,,,,,,,,,,,,,,,-3.525749344,58.7658134,23.4354871,06/05/2025,,,0,,1,North,,,17,,,,07/05/2025,14:54:03,2025,,0.710624993,,,,62.3,61.9,58.6,,3,3,,1,1,182.78,47,40.2,40.3,,127.5,,,,,11
870_25,,,,,,,,,,,,,,,,,,,58.7658134,23.4354871,06/05/2025,,,4,,2,North,,,18,,,,09/05/2025,11:24:49,2025,,0.710624993,,,,62.3,61.9,58.6,,3,3,,1,1,182.78,47,40.2,40.3,,127.5,,,,,11
871_25,,,,,,,,,,,,,,,,,,-0.451364335,58.7657393,23.4351376,06/05/2025,,,9,,1,North,,,27,,,,07/05/2025,11:01:51,2025,,0.577499986,,,,58.8,62.5,54.9,,3,3,,1,1,176.2,42.1,40,,,82.1,,,,,12
871_25,,,,,,,,,,,,,,,,,,,58.7657393,23.4351376,06/05/2025,,,12,,2,North,,,37,,,,08/05/2025,11:21:46,2025,,0.577499986,,,,58.8,62.5,54.9,,3,3,,1,1,176.2,42.1,40,,,82.1,,,,,12
872_25,,,,,,,,,,,,,,,,,,-4.353365258,58.7657218,23.4358884,06/05/2025,,,4,,1,North,,,30,,,,07/05/2025,11:24:13,2025,,0.476874977,,,,54.1,51.4,49.4,,3,3,,1,1,154.9,39.6,36.8,33.5,,109.9,,,,,9
872_25,,,,,,,,,,,,,,,,,,,58.7657218,23.4358884,06/05/2025,,,5,,2,North,,,33,,,,08/05/2025,10:56:27,2025,,0.476874977,,,,54.1,51.4,49.4,,3,3,,1,1,154.9,39.6,36.8,33.5,,109.9,,,,,9
881_25,,,,,,,,,,,,,,,,,,-3.496280486,58.7668464,23.4308659,06/05/2025,,,13,,1,Leg,,,25,,,,07/05/2025,12:32:48,2025,,0.804374993,,,,55.1,58.2,55.8,,3,3,,1,1,169.1,33.1,32.7,38,,103.8,,,,,7
881_25,,,,,,,,,,,,,,,,,,,58.7668464,23.4308659,06/05/2025,,,0,,2,Leg,,,43,,,,08/05/2025,13:58:14,2025,,0.804374993,,,,55.1,58.2,55.8,,3,3,,1,1,169.1,33.1,32.7,38,,103.8,,,,,7
883_25,,,,,,,,,,,,,,,,,,-9.228949087,58.7668298,23.430953,06/05/2025,,,2,,1,Leg,,,37,,,,07/05/2025,12:21:12,2025,,0.522499979,,,,54.2,54.7,52.1,,3,0,NO,0,0,161,,,,,0,,,,,4
